# fixed mirror figure, mode=median, layout=pf36000
# generated 2026-08-01 by scripts/build_fixed_shapes.py: 4876 timesteps over 365 days of 2026, day stride 1
# mean_cos weight = trapezoid daylight hours x cos(AOI); median = time-weighted component-wise median
heliostat,x_mm,y_mm,c3,c4,c5
229,-56298.6429895466,-3690.00801333376,-8.822977724108977e-09,-1.0885829934306418e-06,5.281750767890552e-09
230,-55335.3575990627,-11006.8869798295,-9.163874475646979e-09,-1.0869482997433757e-06,5.057702497407477e-09
231,-53425.2688981994,-18135.435058414798,-7.888582310010086e-09,-1.085947050652614e-06,3.915840074390119e-09
232,-50601.0590342049,-24953.6808150582,-5.861388428419198e-09,-1.086281609624014e-06,1.174421453264e-08
233,-46911.0510208712,-31344.9621744885,-1.2764748106051698e-08,-1.0872747549675654e-06,3.562073062588173e-08
234,-42418.38191836981,-37199.922540647894,-9.70087779521795e-09,-1.0870197072494274e-06,5.7228641621019315e-08
235,-37199.922540647894,-42418.3819183699,-1.1363831007787833e-08,-1.0886340837063547e-06,7.611786198635694e-08
236,-31344.962174488297,-46911.0510208712,-1.4370730297019996e-08,-1.0901569201985282e-06,1.1357799372706872e-07
237,-24953.6808150581,-50601.0590342049,-1.377572310032329e-08,-1.0918618347231469e-06,1.2500379515564807e-07
238,-18135.4350584147,-53425.2688981994,-1.8406057248510508e-08,-1.0933546741153258e-06,1.2925577800342862e-07
239,-11006.8869798294,-55335.3575990628,-1.8348517329227793e-08,-1.0936786317833571e-06,1.5417146595423476e-07
240,-3690.00801333365,-56298.6429895466,-7.4421221484916e-09,-1.0939859332105882e-06,1.6785552800902437e-07
241,-1.06334385736706e-10,-61998.056567465705,-6.221998000656822e-12,-1.0226684704456053e-06,1.661864430047591e-07
242,8092.370248794539,-61467.654598976704,8.834166470792383e-09,-1.0225473264869687e-06,1.5405316072503763e-07
243,16046.2777990034,-59885.5240182457,1.0112693661726296e-08,-1.0220913628455902e-06,1.4076362712108384e-07
244,23725.629087202702,-57278.7355181585,1.011241774562016e-08,-1.0213413736324074e-06,1.0791292250219234e-07
245,30999.0282837327,-53691.89197269,9.7800639709181e-09,-1.020129170960993e-06,1.1445331894890961e-07
246,37742.0255117738,-49186.365269363894,8.24778330660808e-09,-1.0179436931710016e-06,8.35805164432338e-08
247,43839.2462192421,-43839.246219242195,8.128370973547868e-09,-1.0162996594852614e-06,6.141691983339153e-08
248,49186.3652693638,-37742.0255117739,1.2442696634607397e-08,-1.0155173289835535e-06,4.0359289680844633e-08
249,53691.891972689904,-30999.0282837329,8.070315434386757e-09,-1.015491119352444e-06,2.227064016850202e-08
250,57278.7355181585,-23725.6290872028,6.627382042295343e-09,-1.0151046154188575e-06,5.610467445824366e-09
251,59885.5240182457,-16046.277799003601,7.935078754662753e-09,-1.015196891746119e-06,3.715957971859672e-09
252,61467.654598976704,-8092.37024879472,7.2648498447509204e-09,-1.0168098980456947e-06,3.983082816602533e-09
253,61998.056567465705,-5.50653359065706e-11,5.583639880883805e-09,-1.0189103473317858e-06,6.872331562157976e-09
254,61467.654598976704,8092.37024879461,3.410405071086743e-09,-1.0213759113951079e-06,6.972135928774802e-09
255,59885.5240182457,16046.2777990034,3.960851829232071e-09,-1.0204894200357884e-06,1.535039252795414e-08
256,57278.7355181585,23725.629087202702,8.016437150337918e-09,-1.021207429189463e-06,2.5363252554861192e-08
257,53691.891972689904,30999.0282837328,2.593313655829721e-08,-1.0230374438285917e-06,4.109667553259707e-08
258,49186.365269363894,37742.0255117739,2.9975842848574096e-08,-1.0257518743452467e-06,6.931036201722608e-08
259,43839.246219242195,43839.2462192421,3.138636928107027e-08,-1.0272148566826912e-06,1.0606241010383248e-07
260,37742.0255117739,49186.3652693638,2.8608869812411656e-08,-1.0309713935430706e-06,1.2671821376212532e-07
261,30999.0282837328,53691.891972689904,2.456689019905561e-08,-1.0360456986112603e-06,1.5833506652868614e-07
262,23725.629087202702,57278.7355181585,1.169455896101993e-08,-1.0383352804748631e-06,1.6252822952701603e-07
263,16046.277799003501,59885.5240182457,1.650998089374288e-08,-1.038429555417689e-06,2.0693927412792306e-07
264,8092.370248794669,61467.654598976704,1.105058374087605e-08,-1.0376093059519166e-06,2.2523286931838281e-07
265,3.79628607643517e-12,61998.056567465705,2.227830459181133e-11,-1.0372613958043563e-06,2.219238084238567e-07
266,-8092.37024879466,61467.654598976704,-1.1045644981370418e-08,-1.037604385100173e-06,2.2550399929030453e-07
267,-16046.277799003501,59885.5240182457,-1.659024602215554e-08,-1.0384172437190808e-06,2.073824951665614e-07
268,-23725.629087202702,57278.7355181585,-1.1761454323539373e-08,-1.038385760848256e-06,1.6237806361793038e-07
269,-30999.0282837328,53691.891972689904,-2.4584721038544623e-08,-1.0360530270713321e-06,1.5823472096524206e-07
270,-37742.0255117739,49186.3652693638,-2.862585497009106e-08,-1.0309624831552308e-06,1.272412849356606e-07
271,-43839.246219242195,43839.2462192421,-3.138470824443505e-08,-1.027180606970601e-06,1.0581165813566102e-07
272,-49186.365269363894,37742.0255117738,-3.02155241261788e-08,-1.0257480175807796e-06,6.927805042268818e-08
273,-53691.891972689904,30999.0282837328,-2.5994041568722386e-08,-1.0230471028068535e-06,4.0723258930116466e-08
274,-57278.7355181585,23725.629087202702,-7.833445471063228e-09,-1.0212089121124773e-06,2.5576347665119478e-08
275,-59885.5240182457,16046.277799003501,-4.092500623620145e-09,-1.0204874941077292e-06,1.531051952760052e-08
276,-61467.654598976704,8092.3702487946,-3.3896657166249e-09,-1.0213776917394074e-06,7.065376268098474e-09
277,-61998.056567465705,-4.74727637537003e-11,-5.7171458943338155e-09,-1.0189119365188174e-06,6.914170768965681e-09
278,-61467.654598976704,-8092.370248794699,-7.279093720428325e-09,-1.016811369622621e-06,3.989750292463908e-09
279,-59885.5240182457,-16046.277799003501,-7.955966851639519e-09,-1.0151986626653345e-06,3.764175110495313e-09
280,-57278.7355181585,-23725.6290872028,-6.593099817607583e-09,-1.0151061461916307e-06,5.490117023666699e-09
281,-53691.891972689904,-30999.0282837329,-7.99245365235153e-09,-1.015489781142386e-06,2.2510741358491073e-08
282,-49186.3652693638,-37742.0255117739,-1.238569160036707e-08,-1.0155216908444567e-06,4.032741844996032e-08
283,-43839.2462192421,-43839.246219242195,-8.12573227462242e-09,-1.0163032866275993e-06,6.129276769228721e-08
284,-37742.0255117738,-49186.365269363894,-8.249249341870045e-09,-1.017945325862726e-06,8.373165153584099e-08
285,-30999.0282837327,-53691.89197269,-9.791942877697559e-09,-1.0201509722953615e-06,1.1438952801350776e-07
286,-23725.629087202702,-57278.7355181585,-1.0076521056456014e-08,-1.0213370194109029e-06,1.0780627136920515e-07
287,-16046.2777990034,-59885.5240182457,-1.0043305645860327e-08,-1.022073846059735e-06,1.4108291457707066e-07
288,-8092.37024879455,-61467.654598976704,-8.76959809312413e-09,-1.022527689391317e-06,1.5424211752600623e-07
289,9.87418135838358e-11,-61998.056567465705,-6.2219980002400985e-12,-1.0226684704456051e-06,1.661864430047602e-07
290,6.43975904510172e-11,-67829.008462311,-6.005959029176053e-12,-9.56090710267222e-07,1.5723207759856528e-07
291,5994.73486263315,-67563.58148371789,4.520051709012554e-09,-9.556483698630493e-07,1.5007871105116067e-07
292,11942.5527970042,-66769.37787392529,4.770209535609617e-09,-9.56041358664997e-07,1.4116620293565602e-07
293,17796.9040634271,-65452.6133530008,4.6337774707998996e-09,-9.554714157480935e-07,1.3267593349451614e-07
294,23511.970425619398,-63623.5933886562,4.314441331141123e-09,-9.553803155950754e-07,1.1115073758362951e-07
295,29043.0237405235,-61296.6325419891,5.04914827491758e-09,-9.543883019060677e-07,1.0186946846074247e-07
296,34346.7760166712,-58489.942436635,4.954383241192534e-09,-9.535749372788177e-07,1.0407339959225396e-07
297,39381.7182014082,-55225.4892281193,4.2131634272048696e-09,-9.516733438834516e-07,8.254298135528532e-08
298,44108.4450455123,-51528.8216889079,5.4932661116340145e-09,-9.508241144764917e-07,6.219000577420641e-08
299,48489.963502695195,-47428.8712546223,9.657169534883533e-09,-9.497632449003104e-07,5.283182917738861e-08
300,52491.9822503472,-42957.7255963289,1.582579060806473e-08,-9.48837234396729e-07,4.016065542803168e-08
301,56083.1800656302,-38150.377491007195,1.311451767007041e-08,-9.497449866075719e-07,2.7380980770413344e-08
302,59235.4509565138,-33044.4509556249,1.0380984557253853e-08,-9.49128229737191e-07,1.509473136059554e-08
303,61924.12412927,-27679.9067881923,9.28496170486649e-09,-9.490686404819183e-07,3.952990052004722e-09
304,64128.1570708841,-22098.7298203375,1.2379983246777395e-08,-9.490413287434365e-07,4.02046730578937e-09
305,65830.3002352497,-16344.600329073199,1.1397270477669696e-08,-9.491737805231822e-07,3.4752989563642456e-09
306,67017.2320442546,-10462.552179405799,8.360975219967232e-09,-9.504761752627492e-07,4.479510038965843e-09
307,67679.6631471917,-4498.6203732821,5.810394231600923e-09,-9.516927178261184e-07,5.472253763026702e-09
308,67812.4091225234,1500.51923671753,3.872213311282214e-09,-9.532938363297249e-07,5.782468072490858e-09
309,67414.4310530089,7487.9152492106905,3.2912818815679253e-09,-9.550304541579421e-07,5.9272060356959075e-09
310,66488.8436566409,13416.708172388,3.989756012321052e-09,-9.551917344964783e-07,9.594414901761011e-09
311,65042.890909753594,19240.4971630712,4.347904811697532e-09,-9.544844611799833e-07,1.528958413451327e-08
312,63087.889353086604,24913.703176223098,4.5350137554150676e-09,-9.550461679780982e-07,2.167274780526669e-08
313,60639.1395245101,30391.925682773897,7.439368849000901e-09,-9.56208237882183e-07,3.3091728125163056e-08
314,57715.8062115702,35632.2901639612,1.198593547844299e-08,-9.577472806761616e-07,4.509649448348622e-08
315,54340.7684610426,40593.783662571,1.6287647280606696e-08,-9.598284051864556e-07,5.863998742359741e-08
316,50540.4405193704,45237.575764935005,1.3008208923583717e-08,-9.599499366175448e-07,7.442438727131116e-08
317,46344.565105372196,49527.3225015664,1.2865242452983773e-08,-9.614767583181329e-07,1.007499719856245e-07
318,41785.9806331408,53429.450787997295,8.883470834189663e-09,-9.642635654083932e-07,1.1779040187701341e-07
319,36900.3642069287,56913.4211796855,7.82864796909392e-09,-9.67572921943834e-07,1.3722539038649015e-07
320,31725.9523994344,59951.966884574096,6.06391656950273e-09,-9.701372772667837e-07,1.4805144228196143e-07
321,26303.2419987785,62521.3071627101,4.747711912685678e-09,-9.716917789797204e-07,1.4922453153684832e-07
322,20674.6730662286,64601.333442776704,3.9592454902241626e-09,-9.72448902422665e-07,1.7089786891595485e-07
323,14884.2967851777,66175.7666989284,3.749239932912662e-09,-9.715606026941456e-07,2.0629097171644403e-07
324,8977.430700907411,67232.2848562405,3.6559662954149364e-09,-9.707673525747625e-07,2.138647924328424e-07
325,3000.30404935205,67762.6192276516,3.080505160701486e-09,-9.704480643592787e-07,2.1494804550306682e-07
326,-3000.3040493520602,67762.6192276516,-3.0648511401096266e-09,-9.705887143367327e-07,2.1476280150583452e-07
327,-8977.43070090742,67232.2848562405,-3.776808930401902e-09,-9.708166018483533e-07,2.1379458681376625e-07
328,-14884.2967851777,66175.7666989284,-3.678914767267243e-09,-9.715363393760682e-07,2.0626717782058025e-07
329,-20674.6730662286,64601.333442776704,-3.926976761835634e-09,-9.723969984057003e-07,1.7053971405035668e-07
330,-26303.2419987785,62521.3071627101,-4.524453374566154e-09,-9.71607765629474e-07,1.4929555486030798e-07
331,-31725.9523994344,59951.966884574096,-6.39708309458986e-09,-9.701164331819832e-07,1.480689839044058e-07
332,-36900.3642069287,56913.4211796854,-7.886582456966333e-09,-9.675915745405974e-07,1.374056498237929e-07
333,-41785.9806331408,53429.450787997295,-9.069061523049656e-09,-9.642348075362807e-07,1.1805445186283386e-07
334,-46344.565105372196,49527.3225015664,-1.290619539410967e-08,-9.614682482399852e-07,1.0054962745014119e-07
335,-50540.4405193704,45237.575764935005,-1.3050027296252494e-08,-9.599338083803033e-07,7.46336432268278e-08
336,-54340.7684610426,40593.783662571,-1.6327676360413275e-08,-9.598432895237138e-07,5.8913653729330254e-08
337,-57715.8062115702,35632.2901639612,-1.1961523086002693e-08,-9.577388956629783e-07,4.538607015839921e-08
338,-60639.1395245101,30391.925682773897,-7.458256236091814e-09,-9.562076583896456e-07,3.3215057878066704e-08
339,-63087.889353086604,24913.703176223098,-4.5047117182318055e-09,-9.550457720422184e-07,2.1832803442426005e-08
340,-65042.890909753594,19240.4971630712,-4.299907470229615e-09,-9.544819228727427e-07,1.5192001846752816e-08
341,-66488.8436566409,13416.708172388,-4.021060217352395e-09,-9.551881992548066e-07,9.690183545119462e-09
342,-67414.4310530089,7487.9152492107005,-3.310216386273502e-09,-9.550322771941557e-07,6.089060368654183e-09
343,-67812.4091225234,1500.51923671753,-3.883509287600615e-09,-9.532955254107293e-07,5.850560289459453e-09
344,-67679.6631471917,-4498.6203732821195,-5.924932611394439e-09,-9.516942671442352e-07,5.525943691595446e-09
345,-67017.2320442546,-10462.552179405799,-8.372480088078423e-09,-9.50476883358639e-07,4.482112869735347e-09
346,-65830.3002352497,-16344.600329073199,-1.1261976407344955e-08,-9.491724327904049e-07,3.5924296563827982e-09
347,-64128.1570708841,-22098.7298203375,-1.2335703608182062e-08,-9.490423129412978e-07,4.0095444711408476e-09
348,-61924.12412927,-27679.906788192402,-9.36604370301224e-09,-9.490704813201245e-07,3.991103798488111e-09
349,-59235.4509565138,-33044.4509556249,-1.0518143810674503e-08,-9.491247723793232e-07,1.514222947469197e-08
350,-56083.1800656302,-38150.377491007195,-1.3049165219624251e-08,-9.497397971075333e-07,2.7233537429789188e-08
351,-52491.9822503472,-42957.7255963289,-1.583617853739509e-08,-9.48836958725183e-07,4.033149775193515e-08
352,-48489.963502695195,-47428.8712546223,-9.685931656009266e-09,-9.49760551531101e-07,5.3182066837546655e-08
353,-44108.4450455123,-51528.8216889079,-5.634490139311159e-09,-9.508045025121197e-07,6.233671264441282e-08
354,-39381.7182014082,-55225.4892281193,-4.219197231631561e-09,-9.516835997485938e-07,8.26829874227222e-08
355,-34346.7760166712,-58489.942436635,-4.955734865056713e-09,-9.535761831627951e-07,1.0419495773612791e-07
356,-29043.0237405235,-61296.6325419891,-5.054074660438925e-09,-9.543790626870974e-07,1.0185873291440562e-07
357,-23511.970425619398,-63623.5933886562,-4.3600917577079e-09,-9.553821864788838e-07,1.113094522107409e-07
358,-17796.9040634271,-65452.6133530008,-4.653627052871291e-09,-9.554853461980348e-07,1.3261954035162747e-07
359,-11942.5527970042,-66769.37787392529,-4.8006288110006355e-09,-9.561022272937387e-07,1.4091591869224714e-07
360,-5994.7348626331295,-67563.58148371789,-4.545444137496461e-09,-9.55584141399489e-07,1.4993560975517194e-07
361,3223.94632724598,-72813.6361482199,4.193267614803926e-09,-9.036961094897691e-07,1.4788283517727985e-07
362,9646.60723053917,-72243.7707209835,9.332816387631052e-09,-9.037064740900231e-07,1.3722062611715885e-07
363,15993.770352899899,-71108.49983613081,1.2781545828827659e-08,-9.038641713159303e-07,1.3211328510801122e-07
364,22215.7605370938,-69416.7085275931,1.5451474551677816e-08,-9.035158853734208e-07,1.1608673601574108e-07
365,28263.882273843697,-67181.6373561751,1.78099449957784e-08,-9.030675170933991e-07,9.625603780362395e-08
366,34090.8008102128,-64420.778784214606,1.0892000079684652e-08,-9.022084456506451e-07,9.860493558417829e-08
367,39650.912608226005,-61155.740273347496,1.7599425718082333e-08,-9.007797650333792e-07,8.450561619023437e-08
368,44900.7022543855,-57412.0751768244,2.336706783445722e-08,-8.994306315940963e-07,6.570857149910832e-08
369,49799.0830267824,-53219.0827498741,2.278079788467037e-08,-8.984971539291221e-07,5.192962944479636e-08
370,54307.7184544025,-48609.5788433068,1.9852286900953476e-08,-8.973541251600032e-07,4.207607439109165e-08
371,58391.3223519909,-43619.639074987805,1.9854470092263786e-08,-8.975632688129699e-07,3.001446982469774e-08
372,62017.934982294,-38288.3164892146,1.8141268075439986e-08,-8.977281921774422e-07,1.9353331591043336e-08
373,65159.173184336796,-32657.3359136952,1.5024834639457863e-08,-8.97615874512116e-07,6.963912789506001e-09
374,67790.4525101399,-26770.7674061985,1.3916523713601157e-08,-8.975740183965936e-07,2.6799085881174943e-09
375,69891.1796313587,-20674.6813466005,1.1446993788916094e-08,-8.975761138054594e-07,2.493785029994942e-09
376,71444.9135099985,-14416.787873696301,9.036131410689076e-09,-8.982715382883647e-07,3.017108018219666e-09
377,72439.49407182861,-8046.06348867699,6.377706301822682e-09,-8.994923459023424e-07,4.956631903525672e-09
378,72867.1373754507,-1612.36774760272,4.651038564139596e-09,-9.009974921220848e-07,4.541669570521978e-09
379,72724.49653219369,4833.94695722552,5.201311118349553e-09,-9.027088154869713e-07,4.643233251530099e-09
380,72012.68790005549,11242.429473005901,6.010258493766991e-09,-9.044071979333303e-07,5.792837599486301e-09
381,70737.2823466886,17562.9247351109,6.398812393649429e-09,-9.034604448797122e-07,1.111195472583786e-08
382,68908.26164980681,23745.966298470103,6.77261508093853e-09,-9.029337520640193e-07,1.6647910453976426e-08
383,66539.94037624111,29743.1634795728,9.31059613236226e-09,-9.042346692296572e-07,2.2274194710955053e-08
384,63650.8538510458,35507.5800791763,1.2183417827818851e-08,-9.054721378102454e-07,3.679294995134243e-08
385,60263.613093448905,40994.101721704,1.51449045065742e-08,-9.073830192952957e-07,4.7360043611644925e-08
386,56404.727854969206,46159.7889364019,1.6091538019642642e-08,-9.080497244368647e-07,5.905335876682029e-08
387,52104.3991446679,50964.2132169176,1.739048553322853e-08,-9.091977199344749e-07,7.804757021279197e-08
388,47396.2828653043,55369.7734291768,1.3379658657108912e-08,-9.108461379453054e-07,1.0264583679744821e-07
389,42317.226410264295,59341.990091239306,9.540208033315321e-09,-9.134040414807588e-07,1.2082923547832025e-07
390,36906.9802827479,62849.775221994,9.580821829661694e-09,-9.175338008974131e-07,1.3928601189560812e-07
391,31207.8869941858,65865.6756467619,9.1614667730286e-09,-9.191958521433564e-07,1.3629776781820878e-07
392,25264.549676677,68366.0878556104,8.542164989571957e-09,-9.199384833449606e-07,1.4351503852904892e-07
393,19123.483003005902,70331.4427328209,8.911911620832956e-09,-9.196375239590322e-07,1.77191348298184e-07
394,12832.749146259599,71746.3587117527,8.814215070901212e-09,-9.189001415710948e-07,1.9642667918099177e-07
395,6441.58162815958,72599.7621564566,8.477196900508897e-09,-9.184426225833663e-07,2.068746892812402e-07
396,4.462917507459721e-12,72884.9740278908,2.099132634454269e-11,-9.184353595378036e-07,2.0287268745830464e-07
397,-6441.58162815957,72599.7621564566,-8.499081801139666e-09,-9.185433012657531e-07,2.070722723335363e-07
398,-12832.749146259599,71746.3587117527,-8.772204208375142e-09,-9.188713716158563e-07,1.963321756961572e-07
399,-19123.4830030058,70331.4427328209,-8.741128960246302e-09,-9.196694214373233e-07,1.770176137469934e-07
400,-25264.549676677,68366.0878556104,-8.515549445355862e-09,-9.199654132642597e-07,1.4346651504961065e-07
401,-31207.8869941857,65865.6756467619,-9.054496821835688e-09,-9.192217845730638e-07,1.3635809973050112e-07
402,-36906.9802827479,62849.775221994,-9.5847071571064e-09,-9.175571591933606e-07,1.391009786949158e-07
403,-42317.2264102644,59341.990091239306,-9.530222517534902e-09,-9.134063898130082e-07,1.2113647448426783e-07
404,-47396.2828653043,55369.7734291768,-1.3472815987850254e-08,-9.108219062749776e-07,1.0246888613431702e-07
405,-52104.3991446679,50964.2132169176,-1.7359405189690527e-08,-9.0918604941429e-07,7.794677037652595e-08
406,-56404.727854969206,46159.7889364019,-1.610231673064229e-08,-9.080518017750795e-07,5.911084135105001e-08
407,-60263.613093448905,40994.101721704,-1.5155058560942703e-08,-9.073899779865016e-07,4.717167624841753e-08
408,-63650.8538510458,35507.5800791764,-1.2175132896964317e-08,-9.054709220331535e-07,3.6288808732604745e-08
409,-66539.94037624111,29743.1634795728,-9.364936328590462e-09,-9.042379987346667e-07,2.256394974572109e-08
410,-68908.26164980681,23745.966298470103,-6.7523331772182666e-09,-9.029348992457106e-07,1.6378601985133635e-08
411,-70737.2823466886,17562.924735110802,-6.463095887927082e-09,-9.034574652403861e-07,1.1015766377505865e-08
412,-72012.68790005549,11242.429473005901,-5.9725119230142655e-09,-9.044029517453936e-07,5.790191938766062e-09
413,-72724.49653219369,4833.94695722554,-5.176791892253355e-09,-9.027106161519037e-07,4.720934770421451e-09
414,-72867.1373754507,-1612.36774760271,-4.612934327793018e-09,-9.009991525735242e-07,4.546150275529887e-09
415,-72439.49407182861,-8046.063488676999,-6.477531406555506e-09,-8.99493952612371e-07,4.908957580292598e-09
416,-71444.9135099985,-14416.7878736962,-8.873267697140847e-09,-8.982738454148651e-07,3.1072444183891356e-09
417,-69891.1796313587,-20674.681346600402,-1.1372658612390754e-08,-8.975773542204395e-07,2.383401005717184e-09
418,-67790.4525101399,-26770.7674061985,-1.3906847246374282e-08,-8.975762712846838e-07,2.6619142841374e-09
419,-65159.173184336796,-32657.3359136952,-1.5052111311582532e-08,-8.976140559483271e-07,6.945532806726867e-09
420,-62017.934982294,-38288.3164892146,-1.826661583316111e-08,-8.977292425784179e-07,1.9316079086448e-08
421,-58391.3223519909,-43619.639074987805,-1.9882108710660547e-08,-8.975670867838522e-07,3.032817750079063e-08
422,-54307.718454402595,-48609.5788433068,-1.9842926958770977e-08,-8.973457158264037e-07,4.229079394566244e-08
423,-49799.0830267824,-53219.0827498741,-2.279574511825434e-08,-8.985016956806214e-07,5.199894681195502e-08
424,-44900.7022543855,-57412.0751768243,-2.34864665365472e-08,-8.994310672802926e-07,6.572185505548303e-08
425,-39650.912608226005,-61155.740273347496,-1.7621599627905165e-08,-9.007721689068414e-07,8.451244744269895e-08
426,-34090.800810212895,-64420.778784214504,-1.0916449604182031e-08,-9.022028177075851e-07,9.873346171958638e-08
427,-28263.882273843697,-67181.6373561751,-1.8000557566934628e-08,-9.030696330202217e-07,9.638879308744809e-08
428,-22215.7605370938,-69416.7085275931,-1.5312207857339536e-08,-9.035036669887735e-07,1.1607411735716891e-07
429,-15993.770352899899,-71108.49983613081,-1.265105626651381e-08,-9.038420927225797e-07,1.3182657846843716e-07
430,-9646.60723053921,-72243.7707209834,-9.316244133356807e-09,-9.036886176337763e-07,1.3716563953610996e-07
431,-3223.9463272459902,-72813.6361482199,-4.1975437932283735e-09,-9.037215523073932e-07,1.4789102297641335e-07
432,7.4232699047607e-11,-78188.1796603896,-6.092165453054087e-12,-8.541290227219679e-07,1.3930326196651243e-07
433,6910.27949666113,-77882.2154017423,9.79340770389234e-09,-8.542282693416224e-07,1.356644129269637e-07
434,13766.4766869575,-76966.717210966,1.5819589721386677e-08,-8.544976206837274e-07,1.2567233303890574e-07
435,20514.9325318996,-75448.8501026819,2.033825484752806e-08,-8.542813778693964e-07,1.2008802816282091e-07
436,27102.831214605998,-73340.4934450126,2.4182368524670216e-08,-8.54408084798455e-07,1.009750259826069e-07
437,33478.6134956814,-70658.1479874199,1.88838113515712e-08,-8.533943135132926e-07,8.684952901991159e-08
438,39592.3802341714,-67422.80671996789,1.6088271479794658e-08,-8.525072336782623e-07,8.508259516242842e-08
439,45396.2829159958,-63659.79057471229,2.3938732994092363e-08,-8.505257854620578e-07,6.818407615582858e-08
440,50844.8981334473,-59398.5502550754,2.2694568188069723e-08,-8.498510539911632e-07,5.138651891011447e-08
441,55895.5830849439,-54672.435744161594,2.120193342683693e-08,-8.486636466407128e-07,4.2897751396405716e-08
442,60508.8093127684,-49518.435295921794,1.9734916098821763e-08,-8.480831080306255e-07,3.249259491757133e-08
443,64648.47206684451,-43976.8859519154,2.0495138144670958e-08,-8.488980099477183e-07,2.2276874417727243e-08
444,68282.1728733597,-38091.1578492696,1.8679029415420358e-08,-8.487773136174058e-07,1.0856583065456193e-08
445,71381.4730967492,-31907.3147905527,1.4866483531309637e-08,-8.48721868834685e-07,1.7595161841429513e-09
446,73922.1165105785,-25473.7537320634,1.492555783642381e-08,-8.4867006105407e-07,9.31730239585303e-10
447,75884.2191354026,-18840.826012029003,1.2816282234117462e-08,-8.487443229070068e-07,1.4681725577079048e-09
448,77252.42485786541,-12060.4432831144,1.029141381009948e-08,-8.500188888205902e-07,3.784823969120142e-09
449,78016.02561310661,-5185.67123335605,8.75989857856214e-09,-8.51272650017667e-07,4.1355572276339545e-09
450,78169.04518988829,1729.68572479622,7.099896321640066e-09,-8.529441314775127e-07,2.766177884845456e-09
451,77710.2860025505,8631.50554695738,8.361258950666804e-09,-8.547560183505497e-07,4.662792790053336e-09
452,76643.33846374301,15465.7721351858,8.688057705984369e-09,-8.550876944319814e-07,6.682407425693436e-09
453,74976.5528845778,22178.9980871876,9.744459373949606e-09,-8.54388165999973e-07,1.21668557135543e-08
454,72722.97412212321,28718.6433077601,1.180835090518592e-08,-8.547013420072225e-07,1.7161521486048656e-08
455,69900.2394857105,35033.5262062738,1.531450479358263e-08,-8.560182777775769e-07,2.422805913090999e-08
456,66530.4407010748,41074.224262012896,1.6837182190856093e-08,-8.575307550390123e-07,3.602249535004062e-08
457,62639.951012647696,46793.4608224103,1.891843903114317e-08,-8.596886285711739e-07,4.613616128604595e-08
458,58259.2187771622,52146.475106953294,1.9338472896962693e-08,-8.594712101596726e-07,6.210712462955454e-08
459,53422.529163977204,57091.3725209804,2.0651850618737752e-08,-8.610986776395868e-07,8.03453228152801e-08
460,48167.735827142,61589.4525376871,1.4271123670181291e-08,-8.630485907239534e-07,1.0546692057223102e-07
461,42535.9646492295,65605.5115822204,1.4917598303355664e-08,-8.659095861448615e-07,1.2286231747139114e-07
462,36571.2918755444,69108.1185473827,1.520901561562251e-08,-8.688203409303252e-07,1.2642320083967523e-07
463,30320.3991577431,72069.8607846615,1.4169897407969936e-08,-8.701101266988607e-07,1.2866059206164615e-07
464,23832.2082066158,74467.5586453717,1.637911271066302e-08,-8.703538947189913e-07,1.4251824330599562e-07
465,17157.497913369698,76282.4468928342,1.8004215416293356e-08,-8.695238003680212e-07,1.8159228510021975e-07
466,10348.506935956,77500.3215657963,1.8812724799026676e-08,-8.690283010681228e-07,1.9130581253926439e-07
467,3458.52486074422,78111.6511436864,1.8455158996891406e-08,-8.689578875733271e-07,1.9529569057218975e-07
468,-3458.52486074423,78111.6511436864,-1.844532584982957e-08,-8.689329472306656e-07,1.9539744756891526e-07
469,-10348.506935956,77500.3215657963,-1.882551673310842e-08,-8.691179074373589e-07,1.9102932670685498e-07
470,-17157.497913369698,76282.4468928342,-1.8095682660008456e-08,-8.694770904505743e-07,1.8164705822811533e-07
471,-23832.2082066158,74467.5586453717,-1.6399041115434146e-08,-8.703822107075982e-07,1.42687440095052e-07
472,-30320.3991577431,72069.8607846615,-1.4192220452794718e-08,-8.701404561921008e-07,1.2862922753845713e-07
473,-36571.2918755444,69108.1185473827,-1.5198612599800416e-08,-8.687596634170576e-07,1.2638492345529375e-07
474,-42535.9646492295,65605.5115822204,-1.5042685256596263e-08,-8.659162287686967e-07,1.226730931222235e-07
475,-48167.735827142,61589.4525376871,-1.4207658330602274e-08,-8.630541906126991e-07,1.0512975093048138e-07
476,-53422.529163977204,57091.3725209804,-2.0695606422493277e-08,-8.61075307735003e-07,8.061917788768061e-08
477,-58259.2187771622,52146.475106953294,-1.9355673456530284e-08,-8.594749213743785e-07,6.203442971383195e-08
478,-62639.951012647696,46793.4608224103,-1.8924348225693537e-08,-8.597041909335308e-07,4.5980877045068456e-08
479,-66530.4407010748,41074.224262012896,-1.6816826573922918e-08,-8.575337471131058e-07,3.6013805723892576e-08
480,-69900.2394857105,35033.5262062738,-1.532337892634183e-08,-8.560254009624974e-07,2.4490479022999337e-08
481,-72722.97412212321,28718.6433077601,-1.1789681545606368e-08,-8.547002769216676e-07,1.714221338028699e-08
482,-74976.5528845778,22178.9980871876,-9.837606786894262e-09,-8.54385478233131e-07,1.2113823448796218e-08
