# fixed mirror figure, mode=mean_cos, layout=pf36000
# generated 2026-08-01 by scripts/build_fixed_shapes.py: 4876 timesteps over 365 days of 2026, day stride 1
# mean_cos weight = trapezoid daylight hours x cos(AOI); median = time-weighted component-wise median
heliostat,x_mm,y_mm,c3,c4,c5
235,-37199.922540647894,-42418.3819183699,-5.061461967585513e-09,-1.1139662033171585e-06,1.4865670771944414e-07
236,-31344.962174488297,-46911.0510208712,-5.824656817860908e-09,-1.1099419239431893e-06,1.5198631869397707e-07
237,-24953.6808150581,-50601.0590342049,-5.333823188749603e-09,-1.1065129983695e-06,1.536164168436832e-07
238,-18135.4350584147,-53425.2688981994,-4.158613383763277e-09,-1.103824492223066e-06,1.5436829962865885e-07
239,-11006.8869798294,-55335.3575990628,-2.6149865871665948e-09,-1.1019786373296929e-06,1.5467860396829145e-07
240,-3690.00801333365,-56298.6429895466,-8.900376618013173e-10,-1.101040106335822e-06,1.5478186619994944e-07
241,-1.06334385736706e-10,-61998.056567465705,-2.24998603369258e-13,-1.0291155503316086e-06,1.4678954985212786e-07
242,8092.370248794539,-61467.654598976704,3.2839739620723365e-09,-1.0295914509225287e-06,1.4675205293277094e-07
243,16046.2777990034,-59885.5240182457,6.492206669168792e-09,-1.031004497470109e-06,1.4659431018242594e-07
244,23725.629087202702,-57278.7355181585,9.517078908756266e-09,-1.0333096654558654e-06,1.461700234879662e-07
245,30999.0282837327,-53691.89197269,1.21732760430282e-08,-1.036427840951881e-06,1.4519512440653283e-07
246,37742.0255117738,-49186.365269363894,1.4112454464888114e-08,-1.0402400881809637e-06,1.4315671524702545e-07
247,43839.2462192421,-43839.246219242195,1.4643232903949272e-08,-1.044580875312429e-06,1.3907080832702408e-07
248,49186.3652693638,-37742.0255117739,1.2375429365718637e-08,-1.0492328469632198e-06,1.3072121799518384e-07
249,53691.891972689904,-30999.0282837329,5.242989425554262e-09,-1.053928382315808e-06,1.1147895641151823e-07
250,57278.7355181585,-23725.6290872028,-4.075530639451926e-09,-1.0583651954630436e-06,6.533998136400118e-08
251,59885.5240182457,-16046.277799003601,1.8514173047456813e-08,-1.0622389763405188e-06,5.561584909272772e-08
252,61467.654598976704,-8092.37024879472,2.2622322102928124e-08,-1.0652831742530728e-06,7.150178091190619e-08
253,61998.056567465705,-5.50653359065706e-11,2.2973421960187713e-08,-1.0672990902018065e-06,8.343554170979633e-08
254,61467.654598976704,8092.37024879461,2.5248069194878668e-08,-1.0681710615268337e-06,8.938453201371943e-08
255,59885.5240182457,16046.2777990034,3.177007390123143e-08,-1.0678748940819303e-06,8.770056630749459e-08
256,57278.7355181585,23725.629087202702,5.060018233936297e-08,-1.066485736779131e-06,8.154997922300234e-08
257,53691.891972689904,30999.0282837328,7.530115389905533e-08,-1.0641794758810586e-06,9.33887923383225e-08
258,49186.365269363894,37742.0255117739,6.185051833558428e-08,-1.0612149354774347e-06,1.2446485980473447e-07
259,43839.246219242195,43839.2462192421,3.354161117935824e-08,-1.0578956302152202e-06,1.488294922935623e-07
260,37742.0255117739,49186.3652693638,2.1524157707853405e-08,-1.054527260294075e-06,1.618402105971704e-07
261,30999.0282837328,53691.891972689904,1.3172381005349315e-08,-1.0513866734633125e-06,1.72806211989769e-07
262,23725.629087202702,57278.7355181585,8.326803643978412e-09,-1.0487053926582876e-06,1.805441332279926e-07
263,16046.277799003501,59885.5240182457,4.752601909194471e-09,-1.0466633257946318e-06,1.8586811375788452e-07
264,8092.370248794669,61467.654598976704,2.2218918049257177e-09,-1.045387738342687e-06,1.8904372573182065e-07
265,3.79628607643517e-12,61998.056567465705,-2.502131265151112e-13,-1.044954212713186e-06,1.9001158597166328e-07
266,-8092.37024879466,61467.654598976704,-2.222357108133426e-09,-1.045387788605029e-06,1.8904378294733452e-07
267,-16046.277799003501,59885.5240182457,-4.753101421758825e-09,-1.0466634262987368e-06,1.8586818813298394e-07
268,-23725.629087202702,57278.7355181585,-8.327275763699956e-09,-1.0487055432979217e-06,1.805443213708227e-07
269,-30999.0282837328,53691.891972689904,-1.31728478624758e-08,-1.0513868739072059e-06,1.7280629703288384e-07
270,-37742.0255117739,49186.3652693638,-2.1524756407991188e-08,-1.0545275097422323e-06,1.618407118444862e-07
271,-43839.246219242195,43839.2462192421,-3.3541438926930054e-08,-1.0578959269630452e-06,1.4882889098566997e-07
272,-49186.365269363894,37742.0255117738,-6.18521732756173e-08,-1.061215276046589e-06,1.2446827752254918e-07
273,-53691.891972689904,30999.0282837328,-7.529921068483784e-08,-1.0641798531647214e-06,9.339219789297463e-08
274,-57278.7355181585,23725.629087202702,-5.0604668784145696e-08,-1.0664861364781185e-06,8.154682884504265e-08
275,-59885.5240182457,16046.277799003501,-3.177621872348087e-08,-1.0678752900796985e-06,8.768874798015852e-08
276,-61467.654598976704,8092.3702487946,-2.5114205988413226e-08,-1.0681714144473e-06,8.930055815580706e-08
277,-61998.056567465705,-4.74727637537003e-11,-2.298376680027488e-08,-1.0672993543940894e-06,8.343826976548483e-08
278,-61467.654598976704,-8092.370248794699,-2.2618614183372967e-08,-1.065283312556659e-06,7.149970348473551e-08
279,-59885.5240182457,-16046.277799003501,-1.8507205215840215e-08,-1.0622389748980363e-06,5.562356844325907e-08
280,-57278.7355181585,-23725.6290872028,4.077945506531626e-09,-1.058365069204415e-06,6.535375737075458e-08
281,-53691.891972689904,-30999.0282837329,-5.244029135952555e-09,-1.0539281671305746e-06,1.1148173249060634e-07
282,-49186.3652693638,-37742.0255117739,-1.2376589427668949e-08,-1.0492325847127372e-06,1.3072237275529615e-07
283,-43839.2462192421,-43839.246219242195,-1.4644079478996618e-08,-1.0445806023630056e-06,1.390713994468572e-07
284,-37742.0255117738,-49186.365269363894,-1.4113118855609682e-08,-1.0402398315389537e-06,1.431570682360356e-07
285,-30999.0282837327,-53691.89197269,-1.217383740596782e-08,-1.0364276191225892e-06,1.451953537965797e-07
286,-23725.629087202702,-57278.7355181585,-9.517582474703802e-09,-1.0333094905825904e-06,1.4617017467421211e-07
287,-16046.2777990034,-59885.5240182457,-6.492678009471069e-09,-1.0310043772155678e-06,1.465944036089392e-07
288,-8092.37024879455,-61467.654598976704,-3.2844289362173777e-09,-1.0295913897642048e-06,1.4675209778519046e-07
289,9.87418135838358e-11,-61998.056567465705,-2.249986032901436e-13,-1.0291155503316086e-06,1.4678954985212786e-07
290,6.43975904510172e-11,-67829.008462311,-1.9542802137723485e-13,-9.620607171668314e-07,1.3806462802033423e-07
291,5994.73486263315,-67563.58148371789,3.0110671607223067e-09,-9.622785282215918e-07,1.3804844073407917e-07
292,11942.5527970042,-66769.37787392529,6.009085332281305e-09,-9.629290989982696e-07,1.3799133648011954e-07
293,17796.9040634271,-65452.6133530008,8.977233387194943e-09,-9.640038388119416e-07,1.378668159320462e-07
294,23511.970425619398,-63623.5933886562,1.1891333342044842e-08,-9.654880042076503e-07,1.3762791995003445e-07
295,29043.0237405235,-61296.6325419891,1.4713774716798546e-08,-9.673600634057298e-07,1.3720242235600952e-07
296,34346.7760166712,-58489.942436635,1.7384500857844713e-08,-9.695908204671473e-07,1.36484288414463e-07
297,39381.7182014082,-55225.4892281193,1.98060676730215e-08,-9.721423337513268e-07,1.3531804159330262e-07
298,44108.4450455123,-51528.8216889079,2.1817010732331444e-08,-9.74966710539415e-07,1.3346865940314885e-07
299,48489.963502695195,-47428.8712546223,2.314319159644358e-08,-9.780049490454874e-07,1.3055908306104533e-07
300,52491.9822503472,-42957.7255963289,2.331440084053231e-08,-9.81186149583838e-07,1.259192907299284e-07
301,56083.1800656302,-38150.377491007195,2.155199279309472e-08,-9.844276256052059e-07,1.1813988789287645e-07
302,59235.4509565138,-33044.4509556249,1.689998349273752e-08,-9.87636622425151e-07,1.0375879459743497e-07
303,61924.12412927,-27679.9067881923,1.192996652516814e-08,-9.907142394712489e-07,7.737561166222195e-08
304,64128.1570708841,-22098.7298203375,2.2325099669127168e-08,-9.935614381124404e-07,5.712007189508633e-08
305,65830.3002352497,-16344.600329073199,2.6672339958240688e-08,-9.960858644916398e-07,6.192033323231826e-08
306,67017.2320442546,-10462.552179405799,2.670281817392863e-08,-9.982076091607315e-07,6.999650093949986e-08
307,67679.6631471917,-4498.6203732821,2.703648959698028e-08,-9.99862758315728e-07,7.48310776152854e-08
308,67812.4091225234,1500.51923671753,2.591334941221258e-08,-1.0010050103014154e-06,7.9293293136767e-08
309,67414.4310530089,7487.9152492106905,2.6563423679667585e-08,-1.001606467433234e-06,8.282700090139248e-08
310,66488.8436566409,13416.708172388,2.850638890376879e-08,-1.0016586109915705e-06,8.405919767412353e-08
311,65042.890909753594,19240.4971630712,3.2882415463838246e-08,-1.0011738111770706e-06,8.294805388957404e-08
312,63087.889353086604,24913.703176223098,4.301802954968531e-08,-1.0001868436095963e-06,8.154515420925569e-08
313,60639.1395245101,30391.925682773897,5.975950241729555e-08,-9.987550822025196e-07,8.749701630333508e-08
314,57715.8062115702,35632.2901639612,6.724829958548328e-08,-9.96955947040744e-07,9.78157653201088e-08
315,54340.7684610426,40593.783662571,5.1417088002726015e-08,-9.948813120495129e-07,1.1717937709489092e-07
316,50540.4405193704,45237.575764935005,2.999314179883063e-08,-9.926302223086643e-07,1.2941379601379372e-07
317,46344.565105372196,49527.3225015664,2.063934062964209e-08,-9.903019375864193e-07,1.4201106066972928e-07
318,41785.9806331408,53429.450787997295,1.4357154149194112e-08,-9.879906287497823e-07,1.502160390963566e-07
319,36900.3642069287,56913.4211796855,9.496549754446973e-09,-9.85781988166041e-07,1.5754372675198686e-07
320,31725.9523994344,59951.966884574096,6.4445195605081574e-09,-9.837513914384928e-07,1.6377864704085639e-07
321,26303.2419987785,62521.3071627101,4.382867978654967e-09,-9.819631060373168e-07,1.6861424183852347e-07
322,20674.6730662286,64601.333442776704,2.826752188380393e-09,-9.804701233838473e-07,1.723819228880654e-07
323,14884.2967851777,66175.7666989284,1.7249162770928674e-09,-9.793143154267628e-07,1.752288202154728e-07
324,8977.430700907411,67232.2848562405,9.590282525411278e-10,-9.785267206215799e-07,1.7708657586777993e-07
325,3000.30404935205,67762.6192276516,3.1571142844784195e-10,-9.781278376650965e-07,1.779683622478764e-07
326,-3000.3040493520602,67762.6192276516,-3.161422824179967e-10,-9.781278542406645e-07,1.779683876162722e-07
327,-8977.43070090742,67232.2848562405,-9.594402058583193e-10,-9.785267703588779e-07,1.7708662912179612e-07
328,-14884.2967851777,66175.7666989284,-1.7253380603873211e-09,-9.793143983537134e-07,1.752288851293302e-07
329,-20674.6730662286,64601.333442776704,-2.8271959198996828e-09,-9.804702395340194e-07,1.7238203808697845e-07
330,-26303.2419987785,62521.3071627101,-4.383276013966989e-09,-9.819632554300146e-07,1.6861441173590324e-07
331,-31725.9523994344,59951.966884574096,-6.444904437703196e-09,-9.837515740495905e-07,1.637787815632804e-07
332,-36900.3642069287,56913.4211796854,-9.497057787661434e-09,-9.85782203887121e-07,1.5754389079713296e-07
333,-41785.9806331408,53429.450787997295,-1.4357563274066278e-08,-9.879908773298168e-07,1.5021647490539492e-07
334,-46344.565105372196,49527.3225015664,-2.0639319961433316e-08,-9.903022185428014e-07,1.4201109692038967e-07
335,-50540.4405193704,45237.575764935005,-2.9994817360066026e-08,-9.926305347782505e-07,1.2941358132503e-07
336,-54340.7684610426,40593.783662571,-5.141692478659751e-08,-9.948816545186973e-07,1.1718262883571498e-07
337,-57715.8062115702,35632.2901639612,-6.724107406393352e-08,-9.969563168446893e-07,9.78206225820483e-08
338,-60639.1395245101,30391.925682773897,-5.97685251949911e-08,-9.987554746536722e-07,8.750042901998035e-08
339,-63087.889353086604,24913.703176223098,-4.3023384968556074e-08,-1.0001872507243816e-06,8.157318105523513e-08
340,-65042.890909753594,19240.4971630712,-3.2885185328037936e-08,-1.0011742203430356e-06,8.295183992220103e-08
341,-66488.8436566409,13416.708172388,-2.8507789180097408e-08,-1.0016590043806352e-06,8.406105030481318e-08
342,-67414.4310530089,7487.9152492107005,-2.6563014492297685e-08,-1.0016068229966546e-06,8.28274349189722e-08
343,-67812.4091225234,1500.51923671753,-2.591134746663373e-08,-1.001005304563943e-06,7.929303321925287e-08
344,-67679.6631471917,-4498.6203732821195,-2.7028762510899612e-08,-9.998629703764296e-07,7.483427387797824e-08
345,-67017.2320442546,-10462.552179405799,-2.6708181014355728e-08,-9.982077248058497e-07,7.000341525080811e-08
346,-65830.3002352497,-16344.600329073199,-2.6670407181598167e-08,-9.960858792045892e-07,6.192388609627992e-08
347,-64128.1570708841,-22098.7298203375,-2.228047022523016e-08,-9.93561357952605e-07,5.702720486165149e-08
348,-61924.12412927,-27679.906788192402,-1.193365076072639e-08,-9.907140793821809e-07,7.738193143854574e-08
349,-59235.4509565138,-33044.4509556249,-1.69012382115744e-08,-9.87636402570766e-07,1.0376157085024758e-07
350,-56083.1800656302,-38150.377491007195,-2.155321766696931e-08,-9.844273672717368e-07,1.1814117700253097e-07
351,-52491.9822503472,-42957.7255963289,-2.331536110531259e-08,-9.811858721536859e-07,1.259200321571052e-07
352,-48489.963502695195,-47428.8712546223,-2.314394660173511e-08,-9.780046685817778e-07,1.305595588996908e-07
353,-44108.4450455123,-51528.8216889079,-2.181763539141347e-08,-9.749664396114095e-07,1.3346899131004128e-07
354,-39381.7182014082,-55225.4892281193,-1.9806608267844822e-08,-9.721420818757095e-07,1.3531828690812462e-07
355,-34346.7760166712,-58489.942436635,-1.7384986201898894e-08,-9.695905947172613e-07,1.3648447511320354e-07
356,-29043.0237405235,-61296.6325419891,-1.4714223502074978e-08,-9.673598689757156e-07,1.3720256541919112e-07
357,-23511.970425619398,-63623.5933886562,-1.189175779868591e-08,-9.654878448643824e-07,1.3762802795974194e-07
358,-17796.9040634271,-65452.6133530008,-8.977641762878441e-09,-9.640037172318736e-07,1.378668938426163e-07
359,-11942.5527970042,-66769.37787392529,-6.0094835524674456e-09,-9.629290170066537e-07,1.3799138712334016e-07
360,-5994.7348626331295,-67563.58148371789,-3.0114597943601657e-09,-9.622784869536962e-07,1.3804846569050341e-07
361,3223.94632724598,-72813.6361482199,1.7574941810796158e-09,-9.0983595953914e-07,1.3060504711565278e-07
362,9646.60723053917,-72243.7707209835,5.269333382867049e-09,-9.102682124973525e-07,1.3056790814451374e-07
363,15993.770352899899,-71108.49983613081,8.769290334817283e-09,-9.111273720248404e-07,1.3047721259594725e-07
364,22215.7605370938,-69416.7085275931,1.2244462696261684e-08,-9.124025215633855e-07,1.302986507212189e-07
365,28263.882273843697,-67181.6373561751,1.5673231011760852e-08,-9.140766221752139e-07,1.2997686557679917e-07
366,34090.8008102128,-64420.778784214606,1.9018972247217197e-08,-9.161257133904521e-07,1.2942980486706577e-07
367,39650.912608226005,-61155.740273347496,2.221984505840419e-08,-9.185178564677878e-07,1.285387449003961e-07
368,44900.7022543855,-57412.0751768244,2.517078345449944e-08,-9.212118580327452e-07,1.2712994843429677e-07
369,49799.0830267824,-53219.0827498741,2.7689814146116193e-08,-9.241558743936366e-07,1.2493879849367593e-07
370,54307.7184544025,-48609.5788433068,2.9454132661583742e-08,-9.272861194037565e-07,1.2153053760351287e-07
371,58391.3223519909,-43619.639074987805,2.988023891947605e-08,-9.305261103830516e-07,1.1608391678506432e-07
372,62017.934982294,-38288.3164892146,2.7936678994134162e-08,-9.337871735039008e-07,1.0668925455607068e-07
373,65159.173184336796,-32657.3359136952,2.304161648907567e-08,-9.369711139868585e-07,8.846102217543748e-08
374,67790.4525101399,-26770.7674061985,2.9187528948798604e-08,-9.399755925300866e-07,5.460829387654351e-08
375,69891.1796313587,-20674.6813466005,3.0375278107795386e-08,-9.427014921290258e-07,5.216889060743174e-08
376,71444.9135099985,-14416.787873696301,3.019030770841775e-08,-9.450601265617231e-07,6.090186604089954e-08
377,72439.49407182861,-8046.06348867699,2.8572755276748764e-08,-9.469781530548154e-07,6.774368021562018e-08
378,72867.1373754507,-1612.36774760272,2.79916698419839e-08,-9.483997416130222e-07,7.260094354911479e-08
379,72724.49653219369,4833.94695722552,2.7460689789669564e-08,-9.492871637932653e-07,7.662409674709496e-08
380,72012.68790005549,11242.429473005901,2.8085833532940866e-08,-9.496212917821482e-07,7.878039629379166e-08
381,70737.2823466886,17562.9247351109,3.009580689358199e-08,-9.494029062425297e-07,7.849648441244418e-08
382,68908.26164980681,23745.966298470103,3.5457609494362564e-08,-9.486547681190576e-07,7.571051479562699e-08
383,66539.94037624111,29743.1634795728,4.853478917834315e-08,-9.474233041821676e-07,7.526592608286765e-08
384,63650.8538510458,35507.5800791763,5.90624835758566e-08,-9.457779599598579e-07,9.307489922629393e-08
385,60263.613093448905,40994.101721704,4.987092918770234e-08,-9.43806815342786e-07,1.080906681848087e-07
386,56404.727854969206,46159.7889364019,3.065883160028012e-08,-9.416091206720132e-07,1.1507903245746408e-07
387,52104.3991446679,50964.2132169176,1.7531041022093104e-08,-9.39287160859881e-07,1.2762908652486326e-07
388,47396.2828653043,55369.7734291768,1.150498331895894e-08,-9.36939637164294e-07,1.371915396160387e-07
389,42317.226410264295,59341.990091239306,6.9848530272016405e-09,-9.346573361314395e-07,1.4465921811916692e-07
390,36906.9802827479,62849.775221994,4.005323833617323e-09,-9.325207777615158e-07,1.512822404974989e-07
391,31207.8869941858,65865.6756467619,2.2814748213465805e-09,-9.305992114340208e-07,1.5664920056518596e-07
392,25264.549676677,68366.0878556104,1.1811821002201466e-09,-9.289504079909909e-07,1.6082668565318836e-07
393,19123.483003005902,70331.4427328209,5.009920499694298e-10,-9.276208642717724e-07,1.6405460191000305e-07
394,12832.749146259599,71746.3587117527,1.8198698101053305e-10,-9.266461764577717e-07,1.663513433504929e-07
395,6441.58162815958,72599.7621564566,6.536953613861635e-11,-9.260514342634184e-07,1.6768444558845563e-07
396,4.462917507459721e-12,72884.9740278908,-1.9424126166302553e-13,-9.258515489957787e-07,1.6811225310242352e-07
397,-6441.58162815957,72599.7621564566,-6.574720754100002e-11,-9.260514666048308e-07,1.676844856478243e-07
398,-12832.749146259599,71746.3587117527,-1.8235835175465868e-10,-9.266462411769713e-07,1.6635140105485404e-07
399,-19123.4830030058,70331.4427328209,-5.013812346286234e-10,-9.276209614346745e-07,1.6405468772741302e-07
400,-25264.549676677,68366.0878556104,-1.181567375248224e-09,-9.289505376793193e-07,1.6082682692708645e-07
401,-31207.8869941857,65865.6756467619,-2.2818231502287424e-09,-9.305993737244437e-07,1.5664935562035248e-07
402,-36906.9802827479,62849.775221994,-4.005714625116535e-09,-9.325209726968462e-07,1.5128237502229798e-07
403,-42317.2264102644,59341.990091239306,-6.9852967651526945e-09,-9.346575636815375e-07,1.4465949673672747e-07
404,-47396.2828653043,55369.7734291768,-1.1505139365204614e-08,-9.369398971701795e-07,1.3719185551702248e-07
405,-52104.3991446679,50964.2132169176,-1.7531541215740344e-08,-9.392874529443724e-07,1.27628808006453e-07
406,-56404.727854969206,46159.7889364019,-3.065997415283798e-08,-9.416094440762564e-07,1.1508076861012931e-07
407,-60263.613093448905,40994.101721704,-4.986687269090655e-08,-9.438071685976938e-07,1.08092923016785e-07
408,-63650.8538510458,35507.5800791764,-5.906492284028944e-08,-9.457783402240225e-07,9.306604024364472e-08
409,-66539.94037624111,29743.1634795728,-4.8536653635978553e-08,-9.474237060525967e-07,7.52691399540993e-08
410,-68908.26164980681,23745.966298470103,-3.546030300967046e-08,-9.486551819681391e-07,7.571374489558497e-08
411,-70737.2823466886,17562.924735110802,-3.0097910005183935e-08,-9.494033167557815e-07,7.849767074616424e-08
412,-72012.68790005549,11242.429473005901,-2.8086499309124318e-08,-9.496216778515871e-07,7.877997762841232e-08
413,-72724.49653219369,4833.94695722554,-2.7459772899057495e-08,-9.492875005468247e-07,7.662280832374121e-08
414,-72867.1373754507,-1612.36774760271,-2.7989113940480073e-08,-9.484000043437702e-07,7.26003936296131e-08
415,-72439.49407182861,-8046.063488676999,-2.8567791467091092e-08,-9.469783219906088e-07,6.774503660264146e-08
416,-71444.9135099985,-14416.7878736962,-3.018411174559657e-08,-9.450601911112803e-07,6.090154875201741e-08
417,-69891.1796313587,-20674.681346600402,-3.0367468257878996e-08,-9.427014532740386e-07,5.216681520635396e-08
418,-67790.4525101399,-26770.7674061985,-2.9185045430827762e-08,-9.399754623800222e-07,5.459835754774574e-08
419,-65159.173184336796,-32657.3359136952,-2.3043286975124527e-08,-9.369709124581268e-07,8.846450176341844e-08
420,-62017.934982294,-38288.3164892146,-2.7937966887622512e-08,-9.337869235037396e-07,1.066907760793111e-07
421,-58391.3223519909,-43619.639074987805,-2.988123055406615e-08,-9.305258336111518e-07,1.1608468481448493e-07
422,-54307.718454402595,-48609.5788433068,-2.945488175098569e-08,-9.272858340611032e-07,1.2153100607289452e-07
423,-49799.0830267824,-53219.0827498741,-2.769041234456715e-08,-9.241555946639553e-07,1.249391163721814e-07
424,-44900.7022543855,-57412.0751768243,-2.5171289303584646e-08,-9.212115945288218e-07,1.271301808975667e-07
425,-39650.912608226005,-61155.740273347496,-2.2220292267607156e-08,-9.18517616968816e-07,1.2853892238045514e-07
426,-34090.800810212895,-64420.778784214504,-1.9019381466853762e-08,-9.161255035389341e-07,1.2942994254366147e-07
427,-28263.882273843697,-67181.6373561751,-1.567361535796022e-08,-9.14076446031001e-07,1.29976971751756e-07
428,-22215.7605370938,-69416.7085275931,-1.2244830685919969e-08,-9.124023820114745e-07,1.3029873011613208e-07
429,-15993.770352899899,-71108.49983613081,-8.769647778604208e-09,-9.111272710627699e-07,1.304772678757914e-07
430,-9646.60723053921,-72243.7707209834,-5.2696845358896336e-09,-9.10268151430168e-07,1.305679407963017e-07
431,-3223.9463272459902,-72813.6361482199,-1.757842404266124e-09,-9.098359391039676e-07,1.3060505791716388e-07
432,7.4232699047607e-11,-78188.1796603896,-1.5482103447141605e-13,-8.601080902602805e-07,1.2311292819774252e-07
433,6910.27949666113,-77882.2154017423,3.90614519595212e-09,-8.60322182031631e-07,1.2309336709334092e-07
434,13766.4766869575,-76966.717210966,7.809818201630532e-09,-8.609619463945793e-07,1.2302693480834684e-07
435,20514.9325318996,-75448.8501026819,1.170581733000412e-08,-8.620198365767362e-07,1.2288967717048383e-07
436,27102.831214605998,-73340.4934450126,1.5583651856956005e-08,-8.634828229616793e-07,1.2263940189841898e-07
437,33478.6134956814,-70658.1479874199,1.942302427274555e-08,-8.653317075379391e-07,1.2221182288103854e-07
438,39592.3802341714,-67422.80671996789,2.318692530099407e-08,-8.675401542280772e-07,1.2151387509243401e-07
439,45396.2829159958,-63659.79057471229,2.6809747836157728e-08,-8.700734421052956e-07,1.2041192732277006e-07
440,50844.8981334473,-59398.5502550754,3.017522108175455e-08,-8.728869848096851e-07,1.1871000331115563e-07
441,55895.5830849439,-54672.435744161594,3.3073486989574064e-08,-8.759247434591654e-07,1.1610578622791224e-07
442,60508.8093127684,-49518.435295921794,3.511457366523121e-08,-8.791178319155843e-07,1.1208400315634981e-07
443,64648.47206684451,-43976.8859519154,3.554356605370991e-08,-8.82383914402868e-07,1.0559049616694935e-07
444,68282.1728733597,-38091.1578492696,3.30343740127119e-08,-8.856283798098352e-07,9.388743736757954e-08
445,71381.4730967492,-31907.3147905527,3.039556751528818e-08,-8.887483887653811e-07,6.927611964497911e-08
446,73922.1165105785,-25473.7537320634,3.387335377862446e-08,-8.916400101150472e-07,4.23842627501947e-08
447,75884.2191354026,-18840.826012029003,3.4114569800508964e-08,-8.942066832675615e-07,5.1808588553470815e-08
448,77252.42485786541,-12060.4432831144,3.153389961818754e-08,-8.963659712297448e-07,6.00617910920452e-08
449,78016.02561310661,-5185.67123335605,2.9571430825524394e-08,-8.980528725112731e-07,6.613819558567538e-08
450,78169.04518988829,1729.68572479622,2.8736290734580476e-08,-8.992204665690536e-07,7.02740237472808e-08
451,77710.2860025505,8631.50554695738,2.8365619560249136e-08,-8.99839819084444e-07,7.322877723028159e-08
452,76643.33846374301,15465.7721351858,2.895551227531003e-08,-8.999006638193761e-07,7.405031659614346e-08
453,74976.5528845778,22178.9980871876,3.120209869218274e-08,-8.994134197212232e-07,7.216294444870627e-08
454,72722.97412212321,28718.6433077601,3.839973584591709e-08,-8.984119175373339e-07,6.805382978859e-08
455,69900.2394857105,35033.5262062738,5.3603830163711716e-08,-8.969548641916463e-07,7.228144689981456e-08
456,66530.4407010748,41074.224262012896,4.703851104042414e-08,-8.951235690837431e-07,8.826373565103329e-08
457,62639.951012647696,46793.4608224103,3.1051868869364425e-08,-8.930151837505683e-07,1.0379783790070308e-07
458,58259.2187771622,52146.475106953294,1.6383123560435903e-08,-8.907336399817506e-07,1.1298544268116728e-07
459,53422.529163977204,57091.3725209804,8.966699346245334e-09,-8.883814768885456e-07,1.2384908562118977e-07
460,48167.735827142,61589.4525376871,4.787963118575381e-09,-8.86054245737072e-07,1.31873865005326e-07
461,42535.9646492295,65605.5115822204,1.8693250280346778e-09,-8.838374288632459e-07,1.387453710378532e-07
462,36571.2918755444,69108.1185473827,2.687285293414214e-10,-8.818051126322956e-07,1.4458890005238627e-07
463,30320.3991577431,72069.8607846615,-5.154885792631181e-10,-8.800196905051414e-07,1.4921843454456158e-07
464,23832.2082066158,74467.5586453717,-8.571514089811307e-10,-8.78532096600059e-07,1.5282175332865235e-07
465,17157.497913369698,76282.4468928342,-8.448302462750181e-10,-8.773822617001394e-07,1.5551758455292498e-07
466,10348.506935956,77500.3215657963,-5.751092643695845e-10,-8.7659961035207e-07,1.5728575443123943e-07
467,3458.52486074422,78111.6511436864,-1.9779738959823482e-10,-8.76203495206059e-07,1.5814026275089781e-07
468,-3458.52486074423,78111.6511436864,1.9745300992045058e-10,-8.762035109226526e-07,1.5814028325837777e-07
469,-10348.506935956,77500.3215657963,5.747753939760633e-10,-8.765996575270544e-07,1.572858029211015e-07
470,-17157.497913369698,76282.4468928342,8.444905426557166e-10,-8.773823404060947e-07,1.5551765276150905e-07
471,-23832.2082066158,74467.5586453717,8.568015753752368e-10,-8.785322069478888e-07,1.528218630779969e-07
472,-30320.3991577431,72069.8607846615,5.151610364832614e-10,-8.800198326291312e-07,1.492185833156027e-07
473,-36571.2918755444,69108.1185473827,-2.69049488816986e-10,-8.818052866693588e-07,1.4458903957808027e-07
474,-42535.9646492295,65605.5115822204,-1.869708716948828e-09,-8.838376349259877e-07,1.3874555460856875e-07
475,-48167.735827142,61589.4525376871,-4.788254053416051e-09,-8.860544838785787e-07,1.3187418448298876e-07
476,-53422.529163977204,57091.3725209804,-8.966858812431603e-09,-8.883817470516428e-07,1.2384913266427975e-07
477,-58259.2187771622,52146.475106953294,-1.638413997208401e-08,-8.907339419112829e-07,1.1298579454450742e-07
478,-62639.951012647696,46793.4608224103,-3.1050625175759265e-08,-8.930155168106232e-07,1.0379966463483265e-07
479,-66530.4407010748,41074.224262012896,-4.7042502507743345e-08,-8.951239318400644e-07,8.826121638559087e-08
480,-69900.2394857105,35033.5262062738,-5.3604646814905824e-08,-8.969552535010171e-07,7.228169823313542e-08
481,-72722.97412212321,28718.6433077601,-3.840162992136112e-08,-8.984123269089384e-07,6.805681071474703e-08
482,-74976.5528845778,22178.9980871876,-3.1204512794382025e-08,-8.994138372400513e-07,7.216392546166934e-08
483,-76643.33846374301,15465.7721351858,-2.8956946910305556e-08,-8.99901070821282e-07,7.404940273599918e-08
484,-77710.2860025505,8631.50554695739,-2.8365651690841755e-08,-8.998401909781655e-07,7.322676116909614e-08
485,-78169.04518988829,1729.68572479621,-2.8734907758536595e-08,-8.992207761886354e-07,7.027187593785922e-08
486,-78016.02561310661,-5185.67123335607,-2.956791522232339e-08,-8.980530951402081e-07,6.613496442622943e-08
487,-77252.42485786541,-12060.4432831144,-3.1528964497064926e-08,-8.963660898494861e-07,6.006058146498354e-08
